text,label
AL Wrap: Rookie Pair End A's Losing Streak  NEW YORK (Reuters) - Rookies Bobby Crosby and Nick Swisher  belted back-to-back homers in the eighth inning to rally the  Oakland Athletics to a 5-4 win over the Cleveland Indians in  the American League Saturday.,Sport
"U.S. Air, Ground Forces Pound Iraqi Militia Posts (Reuters) Reuters - U.S. aircraft and tanks pounded\Shi'ite militia positions around a holy shrine and ancient\cemetery in Najaf early on Friday, witnesses said.",Politics
"Belgian makes golden comeback ATHENS, GREECE - Justine Henin-Hardenne of Belgium won the singles gold medal in tennis, beating Amelie Mauresmo of France 6-3, 6-3 in the final.",Sport
Milosevic rejects trial defence lawyers Slobodan Milosevic refused to work with two court-appointed lawyers yesterday as they called the first witness in his war crimes defence case.,Politics
"West Japan on Guard for Aftershocks After Quakes Japanese authorities warned of possible aftershocks after two strong earthquakes hit western Japan on Sunday, but said the tremors were not directly linked to the sort ",Politics
Bush comes up big for top-ranked Trojans Running back Reggie Bush came out of the backfield to give Southern California a new big-play receiver. Bush caught three touchdown passes to help the top-ranked Trojans beat ,Sport
"Hamburg hampered by Lauth knock Hamburg SV striker Benjamin Lauth will be sidelined for up to four weeks because of complications to a fractured foot and perhaps longer if surgery is required, coach Klaus Toppmoeller said on Wednesday.",Sport
"Record breakers? Fat hope, Real MADRID - Real Madrid were just too proud. That was how coach Jose Antonio Camacho explained the Spanish giants #39; 0-3 thrashing by Bayer Leverkusen in the Champions League on Wednesday.",Sport
"Bowen Joins Hughes At Blackburn Former Blues first team coach Mark Bowen has been appointed assistant manager to new Blackburn boss Mark Hughes. Bowen, who was surprisingly sacked from his role as Steve Bruce #39;s right-hand man in the summer ",Sport
"With Bonds Swinging for History, Cheap Seats Become Priceless By Monday, the right-field bleachers at Miller Park were sold out in anticipation of Barry Bonds's 700th homer while many of the best field-level seats remained.",Sport
Jakarta embassy bombers not among the nine victims: police (AFP) AFP - Police investigating the deadly attack at the Australian embassy in Jakarta have said they have identified all nine victims of the blast and are still working to piece together the suicide bombers.,Politics
"John Howard 1st Iraq Invader to Face Vote CANBERRA, Australia Aug. 29, 2004 - Prime Minister John Howard will become the first of three allied leaders who launched the US-led invasion of Iraq to face voters, having announced Sunday that Australians will go to the polls on Oct. 9.",Politics
Trulli claims pole at Spa SPA-FRANCORCHAMPS (Belgium): Renault #39;s Jarno Trulli claimed pole position for today #39;s Belgian Grand Prix as weather conditions played into his hands in qualifying yesterday.,Sport
"8 terror suspects, including alleged al-Qaida figure, charged in Britain LONDON (AP) - Eight suspects, including a man identified in the United States as a senior al-Qaida figure, appeared in court under heavy guard Wednesday as police investigated an alleged plot to commit murder and cause mayhem with chemicals, radioactive ...",Politics
"Miami (FL) Hurricanes MIAMI (Ticker) -- For the third straight game, No. 5 Miami #39;s special teams were magical against Louisiana Tech. Redshirt sophomore Devin Hester returned two punts for touchdowns to highlight the Hurricanes #39; 48-0 thrashing of the Bulldogs.",Sport
"Alta ex-alderwoman gets conditional sentence for fabricating stalking stories (Canadian Press) Canadian Press - LETHBRIDGE, Alta. (CP) - Dar Heatherington, the former alderwoman who made headlines last year when she mysteriously disappeared in Montana, was given a 20-month conditional sentence Friday for fabricating tales of being stalked.",Politics
"U.S. Brokers Halt to Afghan Infighting (AP) AP - The U.S. ambassador helped broker a cease-fire Tuesday to halt the latest bloody infighting in Afghanistan, persuading a warlord to pull away from a provincial capital as U.S. warplanes circled overhead.",Politics
Indians Hold Off White Sox 6-3 (AP) AP - C.C. Sabathia struck out 11 in six innings and Ronnie Belliard hit a three-run homer to lead the Cleveland Indians over the Chicago White Sox 6-3 Friday night.,Sport
Hurricane Ivan slams into Jamaica Hurricane Ivan has roared into Jamaica with drenching rains and deadly winds and sporadic shooting erupted in the near-deserted streets of the capital as looters ,Politics
"Lawrence Dallaglio factfile 1995: In October, takes over Wasps captaincy when Rob Andrew leaves for Newcastle. Makes Test debut in November, coming on as a replacement for Tim Rodber against South Africa at Twickenham.",Sport
"Chechnya goes to polls; man blows himself up in Grozny Moscow, Aug. 29 (PTI): An unidentified man blew himself up today outside a polling station in Grozny during presidential elections in war-torn Caucasian province of Chechnya.",Politics
Rangers Park Twins Chan Ho Park pitches six strong innings in his return from the disabled list and Texas equals its win total from last year by easily defeating Minnesota 8-3.,Sport
"Trial of coup  #39;plotters #39; suspended A court trying alleged coup plotters in oil-rich Equatorial Guinea suspended proceedings yesterday, saying it wanted more information on the alleged roles of Sir Mark Thatcher, son of the British former prime minister, and other international financiers.",Politics
"ATHENS OLYMPICS 2004 / Crawford leads US sweep in 200 Each time the runners approached the starting blocks, the chants would begin again, a defiant show of support for their fallen hero.",Sport
"No predicting a men #39;s winner Picking the men #39;s winner of the US Open, which will begin today in Flushing Meadows, NY, is no sure thing, based on what happened at the year #39;s two previous Grand Slam events.",Sport
Sudanese peace talks open African Union-sponsored peace talks between Sudan #39;s government and rebel leaders from its war-torn Darfur region began on Monday amid disagreement over the deployment of peacekeepers.,Politics
"Talking with ... Tiger Woods, PGA Tour Tiger Woods finished second at the Deutsche Bank Championship on Monday in Norton, Mass., and lost his No. 1 spot in the world rankings to tournament winner Vijay Singh.",Sport
"Matthew Zemek / CollegeFootballNews.com Posted: 2 minutes ago One has to wonder: with 1:37 left in regulation and Miami getting its hands on the ball one last time, did the Orange Bowl crowd - let alone America - think the Hurricanes were still going to beat Florida State again?",Sport
"Kobe Bryant Jury Selection Begins Today About 500 prospective jurors will be in an Eagle, Colorado, courtroom Friday, answering an 82-item questionnaire in preparation for the Kobe Bryant sexual assault trial.",Sport
Villeneuve back in frame as Trulli departs Renault THE Renault team have parted company with Italian driver Jarno Trulli with three races in the 2004 world championship still to go.,Sport
"Americans Falter in 100M Freestyle Prelims ATHENS, Greece - Top American sprinters Jason Lezak and Ian Crocker missed the cut in the Olympic 100-meter freestyle preliminaries Tuesday, a stunning blow for a country that had always done well in the event.    Pieter van den Hoogenband of the Netherlands and Australian Ian Thorpe advanced to the evening semifinal a day after dueling teenager Michael Phelps in the 200 freestyle, won by Thorpe...",Politics
Sampanis denies doping GREECE #39;S first Athens medallist Leonidas Sampanis today denied taking banned substances despite testing positive for the male hormone testosterone.,Sport
Red Zone Just Scored = Possession  All Times Eastern No question he #39;ll pound it. That #39;s the foundation of his philosophy and the Redskins will be successful. They will use Portis to open up other areas of the offense and they should have a big game.,Sport
"Rueter riddles Mets Bonds blasts No. 693; Giants finish homestand &lt;b&gt;...&lt;/b&gt; If the Giants #39; 12-inning loss to New York on Saturday was a grand, tragic opera, Sunday #39;s game was  quot;The Minute Waltz, quot; a blithe romp on the grass that brought cheer inside the clubhouse not only for its outcome, but its brevity.",Sport
"Singh goes low (63) to reach heights NORTON -- There was a warm twilight some 10 hours after the golf had begun, and after a day filled with birdies, eagles, and red numbers, it had come down to this: David Duval standing over a 2 1/2-foot putt to make the cut, while in the fairway some 200 yards away, Vijay Singh waited anxiously for a chance to ...",Sport
Panthers running back out 2-5 weeks The news got worse for the Carolina Panthers Friday. Running back Stephen Davis was sidelined with a knee injury days after star receiver Steve Smith broke his leg.,Sport
"Horna to face Hewitt in finals COMMACK - Luis Horna ended the unbeaten Long Island reign of two-time champion Paradorn Srichaphan, outlasting him 1-6, 6-4, 7-6 (5) to advance to the final of the \$380,000 ATP event on Saturday.",Sport
